Date,Arena,Home_Team,Visitor_Team,player_name,player_id,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Ben Simmons,simmobe01,32.88333333333333,5,9,.556,0,0,,5,8,.625,1,8,9,6,1,2,3,4,15,22
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Joel Embiid,embiijo01,30.65,10,20,.500,2,4,.500,5,7,.714,4,6,10,2,1,1,1,3,27,18
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Tobias Harris,harrito02,30.166666666666668,7,14,.500,2,5,.400,1,2,.500,2,3,5,2,0,2,0,2,17,32
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Seth Curry,curryse01,29.883333333333333,6,8,.750,3,4,.750,2,2,1.000,0,4,4,3,1,0,0,0,17,23
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Danny Green,greenda02,28.033333333333335,2,6,.333,2,6,.333,0,0,,1,4,5,3,4,0,1,2,6,19
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Shake Milton,miltosh01,22.533333333333335,4,8,.500,0,2,.000,2,2,1.000,0,1,1,0,0,0,3,3,10,-4
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Furkan Korkmaz,korkmfu01,18.0,1,7,.143,1,5,.200,0,0,,0,3,3,1,0,0,3,1,3,-4
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Mike Scott,scottmi01,16.766666666666666,1,5,.200,1,5,.200,0,0,,0,2,2,0,0,0,0,0,3,-8
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Dwight Howard,howardw01,15.4,4,7,.571,0,0,,1,1,1.000,3,3,6,0,1,1,0,4,9,-1
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Tyrese Maxey,maxeyty01,8.816666666666666,1,4,.250,0,0,,0,0,,1,1,2,3,0,0,1,0,2,2
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Matisse Thybulle,thybuma01,6.866666666666667,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,RJ Barrett,barrerj01,37.06666666666667,2,15,.133,0,6,.000,6,8,.750,1,5,6,4,0,0,4,0,10,-16
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Julius Randle,randlju01,34.583333333333336,11,15,.733,2,2,1.000,1,2,.500,3,4,7,3,1,0,4,4,25,-20
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Reggie Bullock,bullore01,27.383333333333333,2,7,.286,1,4,.250,1,2,.500,0,3,3,2,0,0,0,4,6,-13
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Mitchell Robinson,robinmi01,24.983333333333334,5,8,.625,0,0,,1,2,.500,5,4,9,0,1,2,0,3,11,-19
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Elfrid Payton,paytoel01,18.233333333333334,0,6,.000,0,3,.000,0,0,,0,3,3,1,0,0,0,1,0,-15
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Alec Burks,burksal01,30.7,6,13,.462,4,6,.667,6,6,1.000,0,5,5,3,2,1,5,4,22,-4
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Kevin Knox,knoxke01,28.55,3,6,.500,1,3,.333,0,0,,3,1,4,3,0,0,1,2,7,-9
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Dennis Smith Jr.,smithde03,17.633333333333333,1,5,.200,0,2,.000,2,2,1.000,0,2,2,2,1,0,1,4,4,1
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Nerlens Noel,noelne01,15.966666666666667,2,5,.400,0,0,,0,1,.000,1,3,4,1,1,1,1,1,4,1
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Frank Ntilikina,ntilila01,2.45,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
"Sat, Dec 26, 2020",Madison Square Garden (IV),New York Knicks,Philadelphia 76ers,Theo Pinson,pinsoth01,2.45,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Domantas Sabonis,sabondo01,33.93333333333333,8,11,.727,0,1,.000,6,11,.545,1,9,10,11,1,0,5,6,22,16
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Malcolm Brogdon,brogdma01,28.866666666666667,8,14,.571,1,4,.250,1,1,1.000,0,2,2,6,1,0,1,1,18,8
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,T.J. Warren,warretj01,26.983333333333334,10,16,.625,0,2,.000,3,4,.750,2,4,6,3,0,0,0,3,23,9
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Myles Turner,turnemy01,25.216666666666665,4,8,.500,1,4,.250,0,0,,0,5,5,1,2,4,1,4,9,15
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Victor Oladipo,oladivi01,25.05,8,12,.667,5,5,1.000,1,1,1.000,0,7,7,1,2,0,2,2,22,8
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Justin Holiday,holidju01,31.416666666666668,2,5,.400,0,3,.000,1,2,.500,0,2,2,2,2,0,0,3,5,3
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Doug McDermott,mcderdo01,22.133333333333333,5,8,.625,2,4,.500,0,0,,2,6,8,0,0,0,1,2,12,6
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,T.J. McConnell,mccontj01,19.133333333333333,2,5,.400,0,0,,0,0,,2,1,3,8,3,0,3,2,4,11
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Aaron Holiday,holidaa01,18.933333333333334,3,10,.300,0,3,.000,0,0,,0,2,2,2,3,0,2,2,6,7
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Kelan Martin,martike03,2.0833333333333335,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,0,2,3
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Cassius Stanley,stanlca01,2.0833333333333335,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,1,0,2,3
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Jalen Lecque,lecquja01,2.0833333333333335,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,3
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,JaKarr Sampson,sampsja02,2.0833333333333335,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,3
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Zach LaVine,lavinza01,28.833333333333332,6,13,.462,3,6,.500,2,2,1.000,0,1,1,2,1,0,3,4,17,-20
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Wendell Carter Jr.,cartewe01,27.35,2,10,.200,0,1,.000,5,6,.833,3,3,6,2,0,2,1,3,9,-20
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Lauri Markkanen,markkla01,27.15,6,14,.429,2,8,.250,2,3,.667,2,7,9,0,0,0,2,2,16,-15
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Coby White,whiteco01,24.95,4,10,.400,4,7,.571,0,0,,1,1,2,3,0,1,4,2,12,-16
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Patrick Williams,willipa01,22.066666666666666,2,6,.333,1,1,1.000,4,4,1.000,1,1,2,1,0,1,4,0,9,-14
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,TomÃ¡Å¡ SatoranskÃ½,satorto01,24.9,2,5,.400,0,1,.000,2,2,1.000,2,2,4,9,2,1,3,0,6,-1
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Garrett Temple,templga01,19.85,2,7,.286,2,4,.500,0,0,,1,1,2,2,2,0,0,1,6,7
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Otto Porter Jr.,porteot01,19.116666666666667,4,12,.333,1,5,.200,1,1,1.000,1,5,6,2,0,0,2,1,10,-6
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Denzel Valentine,valende01,12.9,4,6,.667,3,4,.750,0,0,,0,1,1,0,1,1,0,0,11,-10
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Daniel Gafford,gaffoda01,11.95,1,3,.333,0,0,,1,2,.500,2,2,4,0,0,1,0,0,3,-3
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Ryan Arcidiacono,arcidry01,8.433333333333334,1,3,.333,0,1,.000,3,3,1.000,0,3,3,2,1,0,0,0,5,3
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Chandler Hutchison,hutchch01,7.516666666666667,0,1,.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,2,2
"Sat, Dec 26, 2020",United Center,Chicago Bulls,Indiana Pacers,Adam Mokoka,mokokad01,4.983333333333333,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,2,0,-2
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Pascal Siakam,siakapa01,43.03333333333333,6,16,.375,0,5,.000,4,4,1.000,2,13,15,8,1,1,5,5,16,-4
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,OG Anunoby,anunoog01,35.733333333333334,3,6,.500,2,5,.400,2,4,.500,1,5,6,1,2,1,0,2,10,2
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Kyle Lowry,lowryky01,35.46666666666667,6,15,.400,2,6,.333,2,2,1.000,0,0,0,10,2,0,2,5,16,3
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Fred VanVleet,vanvlfr01,35.45,10,20,.500,5,12,.417,2,3,.667,0,3,3,9,1,0,1,1,27,-2
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Aron Baynes,baynear01,19.733333333333334,6,11,.545,1,4,.250,0,0,,3,4,7,1,0,0,1,3,13,4
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Chris Boucher,bouchch01,28.25,9,13,.692,3,4,.750,1,2,.500,4,6,10,1,0,7,0,4,22,-9
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Matt Thomas,thomama02,18.85,3,8,.375,2,5,.400,0,0,,0,3,3,1,0,0,1,0,8,-10
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Norman Powell,powelno01,17.9,0,5,.000,0,0,,0,0,,0,1,1,1,2,0,0,2,0,-2
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,DeAndre' Bembry,bembrde01,5.55,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-7
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,DeMar DeRozan,derozde01,36.43333333333333,10,17,.588,3,4,.750,4,5,.800,1,4,5,8,2,0,2,2,27,7
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Dejounte Murray,murrade01,29.983333333333334,5,15,.333,0,3,.000,1,1,1.000,2,8,10,10,0,0,2,3,11,-5
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,LaMarcus Aldridge,aldrila01,28.716666666666665,5,14,.357,1,5,.200,1,2,.500,1,5,6,4,0,1,0,2,12,-9
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Keldon Johnson,johnske04,28.45,5,15,.333,0,2,.000,2,2,1.000,2,7,9,0,1,1,2,2,12,-10
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Lonnie Walker IV,walkelo01,24.883333333333333,6,14,.429,2,8,.250,0,1,.000,1,3,4,2,0,0,2,3,14,-13
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Patty Mills,millspa02,29.633333333333333,8,9,.889,5,6,.833,0,0,,1,0,1,3,0,0,1,2,21,12
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Rudy Gay,gayru01,27.083333333333332,2,6,.333,1,4,.250,3,4,.750,1,4,5,2,0,0,3,3,8,21
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Jakob Poeltl,poeltja01,18.783333333333335,2,4,.500,0,0,,0,1,.000,4,3,7,5,0,0,2,0,4,10
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Devin Vassell,vassede01,11.883333333333333,3,5,.600,1,1,1.000,0,0,,0,5,5,1,1,1,2,3,7,14
"Sat, Dec 26, 2020",AT&T Center,San Antonio Spurs,Toronto Raptors,Trey Lyles,lylestr01,4.133333333333334,1,1,1.000,1,1,1.000,0,0,,1,0,1,1,0,0,0,0,3,-2
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Malik Beasley,beaslma01,38.7,7,17,.412,1,4,.250,3,3,1.000,2,4,6,0,1,0,2,3,18,13
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,D'Angelo Russell,russeda01,34.18333333333333,9,21,.429,3,6,.500,4,8,.500,0,2,2,6,1,0,2,4,25,-9
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Josh Okogie,okogijo01,31.55,4,8,.500,0,1,.000,0,0,,3,3,6,2,0,1,1,3,8,-4
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Karl-Anthony Towns,townska01,29.9,6,19,.316,1,5,.200,3,3,1.000,3,9,12,3,1,4,2,3,16,11
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Jake Layman,laymaja01,13.6,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,2,0,0
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Ricky Rubio,rubiori01,26.7,3,8,.375,1,3,.333,2,2,1.000,0,4,4,6,1,0,1,4,9,6
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Anthony Edwards,edwaran01,22.333333333333332,8,12,.667,2,3,.667,0,0,,0,1,1,1,2,0,0,4,18,6
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Jarrett Culver,culveja01,19.733333333333334,5,7,.714,3,3,1.000,1,2,.500,3,3,6,0,1,0,0,3,14,9
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Naz Reid,reidna01,17.6,3,8,.375,2,4,.500,0,0,,0,2,2,2,1,0,1,1,8,-9
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Juancho HernangÃ³mez,hernaju01,5.25,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-1
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Ed Davis,davised01,0.45,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,3
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Donovan Mitchell,mitchdo01,37.266666666666666,6,23,.261,2,9,.222,7,9,.778,1,1,2,5,3,2,3,2,21,-5
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Royce O'Neale,onealro01,34.13333333333333,2,4,.500,1,2,.500,0,0,,3,10,13,1,0,0,2,1,5,-16
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Bojan BogdanoviÄ,bogdabo02,34.05,3,16,.188,1,5,.200,2,2,1.000,3,4,7,1,0,1,0,0,9,-7
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Mike Conley,conlemi01,33.55,6,13,.462,2,7,.286,6,8,.750,0,6,6,4,1,0,4,5,20,9
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Rudy Gobert,goberru01,29.05,7,10,.700,0,0,,4,6,.667,7,9,16,2,0,1,4,4,18,7
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Joe Ingles,inglejo01,25.866666666666667,3,8,.375,2,5,.400,2,2,1.000,1,1,2,0,0,0,3,3,10,-13
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Jordan Clarkson,clarkjo01,23.083333333333332,8,17,.471,2,6,.333,5,6,.833,1,2,3,0,0,0,0,0,23,6
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Derrick Favors,favorde01,17.933333333333334,1,3,.333,0,0,,3,4,.750,2,4,6,2,1,0,2,4,5,-6
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Georges Niang,niangge01,4.05,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,1,0,6
"Sat, Dec 26, 2020",Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,Juwan Morgan,morgaju01,1.0166666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Christian Wood,woodch01,43.61666666666667,14,22,.636,0,2,.000,3,4,.750,3,10,13,3,0,1,3,4,31,-6
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,James Harden,hardeja01,43.266666666666666,12,21,.571,6,13,.462,14,16,.875,1,3,4,17,1,0,5,1,44,-6
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,P.J. Tucker,tuckepj01,42.516666666666666,3,10,.300,1,4,.250,0,2,.000,3,8,11,1,1,1,4,3,7,-6
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Danuel House Jr.,houseda01,38.11666666666667,3,8,.375,1,4,.250,4,6,.667,0,3,3,1,1,0,1,1,11,-6
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,David Nwaba,nwabada01,26.766666666666666,4,10,.400,0,3,.000,2,2,1.000,1,1,2,0,1,2,0,2,10,-5
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Jae'Sean Tate,tateja01,37.233333333333334,5,9,.556,1,4,.250,2,2,1.000,1,3,4,2,1,0,1,4,13,14
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Sterling Brown,brownst02,20.2,4,5,.800,2,3,.667,0,0,,0,1,1,0,0,0,1,3,10,-6
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Brodric Thomas,thomabr01,9.733333333333333,0,1,.000,0,1,.000,0,0,,1,2,3,3,0,0,1,3,0,4
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Bruno Caboclo,cabocbr01,3.55,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,1,0,1,0,7
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,CJ McCollum,mccolcj01,43.833333333333336,17,30,.567,9,16,.563,1,2,.500,0,3,3,8,1,0,0,1,44,8
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Damian Lillard,lillada01,41.35,11,28,.393,5,13,.385,5,5,1.000,1,4,5,9,1,0,5,1,32,9
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Robert Covington,covinro01,38.46666666666667,3,7,.429,1,4,.250,2,2,1.000,1,7,8,0,2,0,2,3,9,16
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Derrick Jones Jr.,jonesde02,36.4,2,4,.500,0,0,,2,4,.500,2,4,6,1,1,1,0,5,6,5
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Jusuf NurkiÄ,nurkiju01,34.75,5,11,.455,0,2,.000,2,6,.333,3,8,11,6,0,1,3,3,12,10
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Carmelo Anthony,anthoca01,20.433333333333334,2,9,.222,1,2,.500,0,0,,0,1,1,2,2,0,0,2,5,-16
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Enes Freedom,kanteen01,18.25,4,5,.800,0,0,,2,2,1.000,4,5,9,0,0,1,2,2,10,-8
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Rodney Hood,hoodro01,15.75,1,2,.500,1,2,.500,0,0,,0,0,0,1,2,0,1,2,3,-1
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Anfernee Simons,simonan01,9.85,2,5,.400,2,5,.400,1,2,.500,0,1,1,0,1,2,0,0,7,-5
"Sat, Dec 26, 2020",Moda Center,Portland Trail Blazers,Houston Rockets,Gary Trent Jr.,trentga02,5.916666666666667,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-8
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Devin Booker,bookede01,38.25,10,21,.476,3,7,.429,3,3,1.000,0,3,3,3,1,0,7,5,26,3
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Chris Paul,paulch01,32.78333333333333,8,19,.421,2,6,.333,4,5,.800,1,4,5,12,2,1,0,4,22,-1
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Jae Crowder,crowdja01,32.733333333333334,7,13,.538,3,8,.375,0,0,,1,7,8,2,1,0,0,1,17,-1
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Deandre Ayton,aytonde01,29.933333333333334,3,5,.600,0,0,,3,5,.600,4,8,12,2,0,1,2,5,9,7
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Mikal Bridges,bridgmi01,26.816666666666666,4,8,.500,1,5,.200,0,0,,1,2,3,1,1,3,0,2,9,2
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Cameron Johnson,johnsca02,25.05,3,10,.300,2,8,.250,0,0,,1,1,2,1,1,0,0,1,8,-10
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Damian Jones,jonesda03,15.45,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,0,2,2,-10
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Cameron Payne,payneca01,15.216666666666667,4,7,.571,0,1,.000,0,0,,0,1,1,4,1,0,2,2,8,-2
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Langston Galloway,gallola01,9.766666666666667,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Jevon Carter,carteje01,7.3,1,6,.167,0,5,.000,0,0,,0,1,1,0,1,0,0,0,2,-3
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Jalen Smith,smithja04,4.083333333333333,0,2,.000,0,1,.000,0,0,,2,0,2,0,0,0,0,0,0,3
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Frank Kaminsky,kaminfr01,2.6166666666666667,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,0
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,De'Aaron Fox,foxde01,34.9,7,14,.500,3,7,.429,7,8,.875,1,3,4,7,1,2,5,2,24,-3
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Buddy Hield,hieldbu01,34.68333333333333,4,14,.286,2,7,.286,4,6,.667,1,3,4,0,1,0,1,3,14,1
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Harrison Barnes,barneha02,34.13333333333333,5,14,.357,0,2,.000,1,1,1.000,1,10,11,2,0,1,2,0,11,2
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Richaun Holmes,holmeri01,24.033333333333335,3,5,.600,0,0,,5,5,1.000,3,6,9,1,1,0,4,4,11,-1
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Marvin Bagley III,baglema01,20.7,5,10,.500,0,1,.000,3,7,.429,6,5,11,1,0,0,3,3,13,-3
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Tyrese Haliburton,halibty01,26.15,1,4,.250,0,3,.000,0,0,,0,2,2,5,0,1,1,2,2,6
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Cory Joseph,josepco01,19.133333333333333,1,8,.125,0,2,.000,1,2,.500,0,3,3,1,0,1,1,2,3,-2
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Nemanja Bjelica,bjeline01,15.65,5,6,.833,0,0,,2,2,1.000,1,0,1,2,0,1,0,3,12,8
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Glenn Robinson III,robingl02,15.35,4,6,.667,0,1,.000,0,0,,0,3,3,0,0,1,0,1,8,4
"Sat, Dec 26, 2020",Golden 1 Center,Sacramento Kings,Phoenix Suns,Hassan Whiteside,whiteha01,15.266666666666667,4,5,.800,0,0,,0,2,.000,2,6,8,1,1,2,1,2,8,3
"Sun, Dec 27, 2020",STAPLES Center,Los Angeles Clippers,Dallas Mavericks,Josh Richardson,richajo01,26.7,8,13,.615,4,8,.500,1,1,1.000,2,1,3,2,1,0,0,3,21,22
"Sun, Dec 27, 2020",STAPLES Center,Los Angeles Clippers,Dallas Mavericks,Luka DonÄiÄ,doncilu01,25.916666666666668,8,18,.444,0,5,.000,8,9,.889,0,9,9,8,1,0,2,0,24,29
"Sun, Dec 27, 2020",STAPLES Center,Los Angeles Clippers,Dallas Mavericks,Tim Hardaway Jr.,hardati02,22.983333333333334,7,14,.500,4,8,.500,0,0,,0,5,5,2,2,0,0,2,18,27
"Sun, Dec 27, 2020",STAPLES Center,Los Angeles Clippers,Dallas Mavericks,Dorian Finney-Smith,finnedo01,18.033333333333335,2,4,.500,2,4,.500,2,2,1.000,0,1,1,1,0,0,0,1,8,25
